date,city,temperature_c,humidity_pct,wind_speed_mps,rainfall_mm,traffic_index,industrial_index,construction_index,festival_flag,crop_burning_flag,pm25,pm10,no2,so2,co,o3,pollution_event_text,aqi
2024-06-07,Bengaluru,34.97,46.23,4.21,0.82,57.13,69.99,25.97,0,0,63.67,70.28,25.15,17.91,1.425,30.88,normal urban conditions,162.71
2024-06-08,Bengaluru,32.99,55.38,3.38,2.19,64.85,38.23,62.6,0,0,55.7,108.36,50.82,14.15,1.29,37.62,normal urban conditions,177.34
2024-06-09,Delhi,31.05,63.46,4.15,0.64,62.18,68.58,31.38,1,0,69.44,116.91,42.25,19.92,1.355,24.71,festival fireworks,228.76
2024-06-10,Mumbai,29.62,59.29,3.43,4.81,58.89,55.3,61.81,0,0,65.34,105.63,42.16,19.97,1.2,12.33,rain,194.35
2024-06-11,Hyderabad,29.7,46.87,3.65,5.67,70.7,48.55,100.0,0,0,64.46,153.1,56.43,15.49,1.409,31.12,"construction activity, rain",233.86
2024-06-12,Hyderabad,31.98,69.3,2.44,2.75,74.87,68.3,36.6,0,0,101.98,171.67,62.86,17.92,1.553,19.72,normal urban conditions,276.88
2024-06-13,Chennai,32.75,31.49,2.44,0.89,97.44,64.26,100.0,0,0,99.02,134.47,64.91,14.31,1.705,33.12,"heavy traffic, construction activity",264.71
2024-06-14,Mumbai,28.28,57.54,4.67,4.16,78.13,59.57,57.81,1,0,59.59,102.62,55.37,18.75,1.538,10.65,"heavy traffic, rain, festival fireworks",220.92
2024-06-15,Chennai,31.11,53.82,3.96,2.84,91.5,70.29,33.01,0,0,63.88,100.75,64.94,15.71,1.758,26.73,"heavy traffic, industrial emissions",228.0
2024-06-16,Hyderabad,24.91,65.85,1.97,2.08,52.9,55.66,32.09,0,0,55.33,89.34,52.45,13.28,1.214,28.71,low wind,206.28
2024-06-17,Chennai,31.64,65.27,3.42,1.5,40.38,22.4,95.3,0,0,48.45,86.2,40.07,11.16,0.908,31.63,construction activity,152.12
2024-06-18,Mumbai,33.29,69.77,0.35,0.15,65.77,45.19,57.86,0,0,91.62,139.78,49.26,18.86,1.169,26.18,low wind,228.54
2024-06-19,Delhi,30.16,53.56,2.51,10.98,79.73,19.52,36.68,0,0,35.8,121.56,41.76,12.3,1.235,27.8,"heavy traffic, rain",201.7
2024-06-20,Delhi,36.45,62.15,4.35,0.3,77.22,63.83,43.93,0,0,66.82,138.29,50.35,17.1,1.521,27.11,heavy traffic,261.78
2024-06-21,Mumbai,28.36,63.91,3.05,7.56,85.38,68.13,56.62,0,0,83.59,138.69,58.17,14.96,1.789,23.84,"heavy traffic, rain",236.4
2024-06-22,Chennai,31.65,42.53,3.34,3.4,25.42,68.95,47.83,0,0,40.95,48.13,34.12,22.6,1.158,34.69,rain,164.62
2024-06-23,Delhi,30.89,79.18,0.3,0.95,86.05,60.8,54.92,0,0,106.07,107.58,53.43,16.56,1.648,20.24,"heavy traffic, low wind",256.8
2024-06-24,Mumbai,30.7,45.92,2.73,0.77,71.37,69.42,83.47,0,0,66.57,134.1,55.35,17.24,1.527,24.81,construction activity,228.82
2024-06-25,Delhi,30.66,64.54,3.61,0.13,41.3,23.62,25.44,0,0,39.7,116.97,21.68,12.44,0.692,16.06,normal urban conditions,179.43
2024-06-26,Chennai,31.32,63.77,3.76,1.81,77.58,50.06,60.89,0,0,62.11,118.85,50.49,13.67,1.554,32.1,heavy traffic,173.14
2024-06-27,Bengaluru,33.54,61.08,4.35,0.12,68.71,26.53,46.54,0,0,59.58,99.77,42.09,8.99,1.27,26.88,normal urban conditions,178.53
2024-06-28,Bengaluru,35.13,52.26,2.95,5.06,72.1,45.55,38.02,0,0,48.73,120.45,48.66,12.32,1.411,22.21,rain,204.56
2024-06-29,Bengaluru,30.99,68.38,3.0,2.31,81.99,81.09,69.44,0,0,108.17,158.03,63.88,18.0,1.621,32.6,"heavy traffic, industrial emissions",266.99
2024-06-30,Bengaluru,33.45,42.78,1.6,1.68,72.88,71.68,18.77,0,0,58.19,121.37,59.42,15.09,1.713,30.55,"industrial emissions, low wind",235.37
2024-07-01,Bengaluru,27.96,61.57,2.95,1.93,38.43,63.92,5.0,0,0,60.17,67.31,52.18,13.51,1.216,20.41,normal urban conditions,201.84
2024-07-02,Delhi,32.36,53.51,1.69,2.4,59.71,48.73,52.49,0,0,78.28,126.19,42.31,17.71,1.282,35.24,low wind,241.38
2024-07-03,Chennai,27.78,55.58,0.98,1.17,36.12,34.12,45.24,0,0,62.68,139.38,36.04,14.46,0.967,23.84,low wind,171.54
2024-07-04,Bengaluru,33.33,62.75,1.9,1.37,72.38,55.37,20.94,0,0,72.74,121.56,52.59,13.39,1.455,17.44,low wind,218.46
2024-07-05,Bengaluru,36.69,66.89,5.01,8.24,84.37,71.99,13.79,0,0,70.35,126.48,56.45,21.18,1.76,36.48,"heavy traffic, industrial emissions, rain",251.09
2024-07-06,Mumbai,29.7,57.58,2.88,4.62,42.14,59.38,86.61,0,0,86.85,131.19,31.85,17.43,1.007,21.16,"construction activity, rain",187.7
2024-07-07,Chennai,23.48,73.17,3.46,3.26,51.26,23.46,57.26,0,0,49.21,100.69,27.91,9.78,0.824,42.9,rain,167.9
2024-07-08,Mumbai,28.42,62.4,2.58,0.95,47.88,53.88,48.39,0,0,65.31,135.03,40.91,11.94,1.046,22.64,normal urban conditions,199.49
2024-07-09,Delhi,33.76,49.24,1.05,0.04,54.74,17.56,91.9,0,0,68.77,105.55,28.6,10.83,0.948,16.17,"construction activity, low wind",181.6
2024-07-10,Chennai,31.72,57.02,4.32,2.91,68.6,66.48,68.44,0,0,55.38,90.93,47.17,23.23,1.421,40.5,normal urban conditions,221.03
2024-07-11,Mumbai,30.81,57.24,0.59,1.92,54.91,39.53,83.39,0,0,83.62,119.11,39.17,13.37,1.182,27.3,"construction activity, low wind",206.14
2024-07-12,Delhi,33.09,51.67,2.53,1.33,72.44,29.98,24.4,0,0,63.27,105.8,43.7,14.79,1.279,31.41,normal urban conditions,222.47
2024-07-13,Bengaluru,31.52,64.02,3.13,1.59,79.05,66.72,23.65,0,0,55.85,70.75,61.41,17.04,1.597,29.94,heavy traffic,234.85
2024-07-14,Mumbai,33.72,60.55,3.48,0.33,79.63,62.07,60.34,0,0,83.42,137.96,47.03,19.7,1.483,19.37,heavy traffic,209.62
2024-07-15,Chennai,32.82,42.92,2.33,0.51,44.11,56.18,56.29,1,0,75.51,115.43,45.42,15.54,1.015,15.35,festival fireworks,189.18
2024-07-16,Hyderabad,34.63,41.05,0.99,4.63,84.17,91.45,72.99,0,0,88.88,145.79,60.66,14.42,1.812,45.42,"heavy traffic, construction activity, industrial emissions, rain, low wind",287.42
2024-07-17,Delhi,31.14,64.25,2.24,4.06,85.46,63.43,15.38,0,0,65.96,68.17,54.79,14.98,1.613,16.09,"heavy traffic, rain",219.42
2024-07-18,Chennai,32.78,50.7,2.3,6.28,86.84,40.39,62.07,0,0,74.92,134.07,56.11,13.86,1.535,41.03,"heavy traffic, rain",252.19
2024-07-19,Hyderabad,29.14,64.42,2.27,2.85,59.47,61.35,67.79,0,0,89.98,154.68,45.5,20.06,1.375,29.6,normal urban conditions,243.28
2024-07-20,Mumbai,28.26,69.83,4.36,2.71,49.97,46.85,66.72,0,0,58.85,115.04,32.77,14.04,1.262,26.01,normal urban conditions,192.91
2024-07-21,Bengaluru,35.18,44.46,1.74,0.5,46.25,74.8,39.87,0,0,77.51,118.45,43.22,19.06,1.252,28.36,"industrial emissions, low wind",214.43
2024-07-22,Hyderabad,30.71,46.19,3.56,0.63,44.37,57.06,58.37,0,0,49.68,114.84,28.34,14.37,1.27,45.13,normal urban conditions,187.91
2024-07-23,Delhi,32.48,75.81,3.39,1.05,62.19,58.84,32.49,0,0,61.3,127.76,48.62,21.1,1.382,21.54,normal urban conditions,242.57
2024-07-24,Bengaluru,30.43,64.01,4.35,0.22,75.57,26.04,42.14,0,0,64.91,118.15,25.09,15.67,1.368,22.02,heavy traffic,166.99
2024-07-25,Hyderabad,28.3,57.8,3.04,0.56,82.9,53.1,27.14,0,0,58.5,112.89,58.8,13.47,1.648,30.96,heavy traffic,260.05
2024-07-26,Bengaluru,30.1,51.39,4.15,1.91,54.23,50.99,32.83,0,0,52.42,128.08,44.52,10.61,1.264,23.3,normal urban conditions,184.57
2024-07-27,Chennai,34.37,52.64,2.99,0.97,61.38,33.56,43.18,0,0,64.14,121.99,51.05,6.95,1.124,23.13,normal urban conditions,192.16
2024-07-28,Bengaluru,31.73,47.68,3.72,2.1,60.33,48.01,38.18,0,0,54.52,86.07,56.16,16.49,1.349,28.95,normal urban conditions,206.19
2024-07-29,Bengaluru,24.93,73.18,1.4,4.62,51.84,59.84,32.82,0,0,68.48,133.1,50.61,16.98,1.201,27.37,"rain, low wind",215.1
2024-07-30,Mumbai,29.42,53.44,0.3,2.08,73.77,51.92,22.01,0,0,78.78,114.5,49.29,12.96,1.471,40.55,low wind,215.65
2024-07-31,Mumbai,35.41,67.95,3.65,2.74,67.81,26.58,87.22,0,0,59.08,110.38,54.73,12.07,1.234,43.53,construction activity,219.65
2024-08-01,Hyderabad,26.86,58.99,3.72,0.12,60.27,47.08,37.99,0,0,48.07,97.54,35.69,10.84,1.347,12.79,normal urban conditions,153.24
2024-08-02,Chennai,22.1,55.9,3.77,4.54,63.73,43.58,54.6,0,0,54.46,119.84,31.99,16.36,1.308,30.37,rain,168.4
2024-08-03,Hyderabad,33.18,54.31,2.57,0.11,67.85,55.48,12.82,0,0,78.75,147.08,59.91,14.73,1.286,22.47,normal urban conditions,251.92
2024-08-04,Mumbai,29.55,34.88,4.99,0.89,67.69,53.54,75.15,0,0,71.43,118.03,49.05,12.32,1.551,23.16,construction activity,211.09
2024-08-05,Bengaluru,27.29,61.49,2.65,0.36,44.58,44.59,51.34,0,0,57.41,135.38,26.43,13.03,1.119,21.49,normal urban conditions,148.44
2024-08-06,Chennai,26.39,61.63,3.71,0.05,72.34,43.89,39.12,0,0,61.57,108.84,38.69,12.82,1.337,20.53,normal urban conditions,176.81
2024-08-07,Chennai,30.75,68.52,3.91,1.97,62.09,53.21,39.3,0,0,55.3,126.43,47.85,16.61,1.223,18.83,normal urban conditions,191.54
2024-08-08,Mumbai,25.87,44.83,5.26,2.98,51.05,69.33,65.39,0,0,47.79,102.26,36.73,21.59,1.354,10.21,normal urban conditions,172.18
2024-08-09,Bengaluru,30.94,71.76,2.82,6.42,61.75,57.02,5.0,0,0,54.42,87.55,42.13,19.46,1.252,36.17,rain,176.57
2024-08-10,Hyderabad,29.13,69.62,2.42,2.28,63.51,77.62,31.52,0,0,83.88,156.29,63.56,19.9,1.542,31.59,industrial emissions,258.53
2024-08-11,Hyderabad,28.23,74.56,1.4,0.56,75.31,72.4,45.62,0,0,112.29,134.11,69.3,18.02,1.674,24.11,"heavy traffic, industrial emissions, low wind",267.25
2024-08-12,Mumbai,27.94,61.72,5.06,0.94,41.26,78.94,45.39,0,0,45.07,82.47,41.27,17.92,1.167,18.83,industrial emissions,162.63
2024-08-13,Delhi,26.98,73.06,3.71,0.07,79.2,76.64,98.11,0,0,98.65,118.15,55.07,13.96,1.601,32.36,"heavy traffic, construction activity, industrial emissions",264.06
2024-08-14,Mumbai,30.64,45.64,3.74,1.07,58.37,80.13,41.25,0,0,70.53,135.65,54.13,19.76,1.394,28.57,industrial emissions,220.51
2024-08-15,Hyderabad,24.9,71.5,6.94,1.65,49.9,31.24,67.8,0,0,35.4,116.75,28.51,9.45,0.957,18.73,normal urban conditions,156.98
2024-08-16,Chennai,22.63,58.24,3.59,2.86,49.41,63.65,84.23,0,0,55.17,113.2,28.82,20.84,1.243,11.59,construction activity,182.33
2024-08-17,Chennai,29.34,44.75,1.64,3.65,41.98,73.93,61.41,0,0,69.99,97.15,27.2,18.23,1.227,32.18,"industrial emissions, rain, low wind",187.18
2024-08-18,Delhi,29.39,49.98,2.96,2.77,30.15,77.18,34.52,0,0,73.18,113.9,37.89,21.59,1.133,25.47,industrial emissions,218.9
2024-08-19,Bengaluru,28.94,61.6,2.03,0.47,68.84,38.13,22.31,0,0,69.47,104.34,51.64,11.65,1.238,28.0,normal urban conditions,206.61
2024-08-20,Delhi,28.72,53.45,2.72,0.29,89.69,63.83,62.91,0,0,79.71,103.79,58.68,15.19,1.777,28.21,heavy traffic,265.88
2024-08-21,Bengaluru,26.54,66.98,2.72,3.41,32.12,53.35,80.9,0,0,57.59,99.1,39.48,17.35,0.877,28.65,"construction activity, rain",171.0
2024-08-22,Mumbai,29.86,42.81,2.5,0.04,42.79,85.25,58.92,1,0,69.31,123.16,50.78,21.47,1.342,30.45,"industrial emissions, festival fireworks",243.14
2024-08-23,Hyderabad,27.36,41.37,1.53,9.2,70.03,27.03,72.67,0,0,59.5,97.45,53.5,12.29,1.134,25.6,"construction activity, rain, low wind",233.31
2024-08-24,Bengaluru,26.04,77.3,5.11,0.64,57.27,38.15,99.84,0,0,70.59,125.18,39.38,12.82,1.292,26.57,construction activity,172.66
2024-08-25,Hyderabad,26.56,72.24,3.56,5.12,71.35,19.41,64.75,0,0,49.91,68.23,43.38,12.47,1.181,30.24,rain,204.73
2024-08-26,Chennai,33.56,47.81,2.93,0.81,56.37,54.6,25.99,0,0,26.42,108.16,43.61,17.67,1.302,41.19,normal urban conditions,184.76
2024-08-27,Hyderabad,22.3,66.16,4.11,3.05,48.71,92.75,49.02,0,0,66.27,103.54,45.58,15.31,1.445,14.13,"industrial emissions, rain",197.05
2024-08-28,Chennai,29.0,71.7,3.77,0.31,54.39,51.2,75.4,0,0,62.88,126.87,31.96,14.42,1.108,32.78,construction activity,184.35
2024-08-29,Bengaluru,22.46,70.27,3.53,1.76,19.89,53.82,43.02,0,0,36.92,91.25,36.12,18.66,0.878,10.46,normal urban conditions,164.41
2024-08-30,Mumbai,27.18,64.26,4.02,2.4,39.7,61.9,78.11,0,0,50.99,109.86,35.34,13.85,1.054,31.99,construction activity,180.77
2024-08-31,Bengaluru,26.2,74.41,3.36,0.3,73.17,49.91,46.66,0,0,76.31,97.46,46.11,9.91,1.403,19.0,normal urban conditions,195.13
2024-09-01,Hyderabad,17.74,62.07,4.0,0.39,74.14,58.59,54.69,0,0,67.31,98.36,46.84,15.96,1.438,25.85,normal urban conditions,223.15
2024-09-02,Hyderabad,25.17,64.49,4.1,1.01,77.57,59.06,40.99,0,0,78.06,105.18,43.32,18.01,1.664,34.2,heavy traffic,240.43
2024-09-03,Delhi,22.86,65.62,3.4,1.28,62.13,36.78,51.19,0,0,70.9,114.78,41.38,11.5,1.123,23.95,normal urban conditions,222.73
2024-09-04,Delhi,17.7,66.68,2.94,2.86,18.97,50.31,52.25,0,0,43.11,117.48,31.85,18.93,0.814,19.4,normal urban conditions,198.91
2024-09-05,Hyderabad,26.52,59.34,5.04,2.59,44.91,65.35,15.83,0,0,36.32,91.94,34.86,22.99,1.131,24.78,normal urban conditions,171.12
2024-09-06,Delhi,28.31,62.72,2.63,1.97,76.27,68.71,39.17,0,0,77.87,101.89,60.8,12.22,1.665,22.75,heavy traffic,237.43
2024-09-07,Chennai,28.47,62.21,3.67,4.04,81.04,75.37,23.34,0,0,66.12,108.97,54.26,17.91,1.86,34.06,"heavy traffic, industrial emissions, rain",255.52
2024-09-08,Chennai,25.08,53.76,3.7,2.52,76.87,58.04,39.86,0,0,48.29,94.55,42.19,9.44,1.47,24.59,heavy traffic,163.99
2024-09-09,Bengaluru,24.14,72.92,2.47,2.7,51.29,58.4,32.1,0,0,81.13,113.38,51.45,18.33,1.227,7.3,normal urban conditions,194.43
2024-09-10,Bengaluru,27.98,52.45,2.23,0.38,34.17,65.5,68.24,1,0,82.78,125.0,39.6,15.44,1.022,33.29,festival fireworks,197.31
2024-09-11,Hyderabad,29.05,59.28,2.78,4.33,54.42,41.29,68.47,0,0,55.31,118.44,45.79,12.18,1.234,32.68,rain,200.9
2024-09-12,Delhi,27.4,59.67,2.61,3.86,55.31,40.56,59.21,0,0,40.76,79.71,46.32,16.93,1.137,26.21,rain,201.91
2024-09-13,Mumbai,21.18,70.56,1.45,2.07,80.12,49.75,22.65,0,0,75.04,107.77,47.98,10.98,1.582,15.66,"heavy traffic, low wind",206.65
2024-09-14,Hyderabad,24.6,43.39,2.42,3.73,58.72,29.05,46.04,0,0,48.3,114.43,37.09,6.91,1.097,18.2,rain,172.46
2024-09-15,Chennai,25.32,72.99,3.52,1.62,55.34,59.32,21.06,0,0,57.22,108.88,49.88,9.66,1.45,17.67,normal urban conditions,197.35
2024-09-16,Mumbai,18.57,62.03,4.72,6.71,56.25,70.88,45.05,0,0,27.71,104.21,55.9,22.15,1.175,22.16,"industrial emissions, rain",207.06
2024-09-17,Hyderabad,25.41,76.21,3.87,1.88,61.47,39.22,60.95,0,0,57.12,131.0,41.94,16.39,1.253,9.92,normal urban conditions,184.17
2024-09-18,Mumbai,30.82,55.45,0.3,1.56,65.09,59.83,67.84,0,0,83.72,101.44,47.58,15.69,1.389,31.27,low wind,214.91
2024-09-19,Delhi,25.92,63.17,3.97,2.54,43.48,40.68,57.46,0,0,47.75,102.9,44.99,9.68,1.012,25.18,normal urban conditions,218.32
2024-09-20,Delhi,28.42,81.04,2.53,7.92,38.15,33.7,73.17,1,0,56.32,96.87,29.44,14.89,0.933,32.92,"construction activity, rain, festival fireworks",188.8
2024-09-21,Mumbai,24.55,61.84,3.74,0.84,77.0,89.0,53.2,0,0,81.96,101.28,59.54,29.5,1.713,28.99,"heavy traffic, industrial emissions",251.97
2024-09-22,Delhi,23.78,77.54,3.18,2.37,28.82,33.96,43.33,0,0,60.07,91.05,26.36,11.73,0.817,16.71,normal urban conditions,181.59
2024-09-23,Delhi,25.14,64.59,2.97,0.93,81.28,28.97,65.47,1,0,77.63,115.66,49.73,8.03,1.432,12.24,"heavy traffic, festival fireworks",224.27
2024-09-24,Mumbai,21.55,70.87,3.08,1.56,24.5,55.86,66.13,0,0,46.01,92.14,26.12,19.66,1.019,15.6,normal urban conditions,142.06
2024-09-25,Mumbai,21.11,67.72,3.17,0.55,45.72,56.83,37.52,0,0,42.18,80.21,37.68,12.7,0.918,31.15,normal urban conditions,160.13
2024-09-26,Hyderabad,27.8,70.82,4.81,2.63,70.62,64.01,55.58,0,0,59.23,105.84,45.1,16.14,1.629,26.85,normal urban conditions,225.48
2024-09-27,Delhi,28.12,55.26,3.18,1.71,55.08,88.02,42.11,0,0,55.42,145.66,53.7,13.17,1.644,31.01,industrial emissions,259.2
2024-09-28,Mumbai,21.03,57.24,4.5,3.66,34.01,38.01,7.83,0,0,37.51,53.02,31.1,12.17,0.746,18.29,rain,135.21
2024-09-29,Hyderabad,26.9,56.58,4.33,4.64,61.89,41.59,56.8,0,0,50.36,120.06,46.93,9.82,1.246,29.4,rain,186.96
2024-09-30,Chennai,23.74,66.18,4.0,5.29,56.14,80.96,22.11,0,0,63.6,105.02,42.77,23.73,1.519,12.47,"industrial emissions, rain",197.45
2024-10-01,Bengaluru,21.52,64.53,1.06,0.98,50.54,68.9,54.56,0,1,113.81,139.03,45.47,15.1,1.343,28.64,"low wind, crop burning",228.26
2024-10-02,Chennai,21.88,73.59,4.54,2.54,44.02,66.4,17.29,0,0,38.05,49.28,43.31,19.96,1.311,13.12,normal urban conditions,152.34
2024-10-03,Mumbai,23.48,78.41,2.65,5.59,53.45,41.38,33.61,0,1,69.68,125.02,45.56,13.31,1.169,7.69,"rain, crop burning",178.85
2024-10-04,Hyderabad,20.75,57.52,4.06,0.55,44.69,72.27,39.33,1,0,79.63,93.51,32.89,18.94,1.057,38.35,"industrial emissions, festival fireworks",212.36
2024-10-05,Hyderabad,24.73,57.15,2.03,1.92,92.95,66.46,72.03,0,0,95.11,149.88,63.08,19.2,1.869,25.69,"heavy traffic, construction activity",290.06
2024-10-06,Chennai,21.43,52.44,1.78,0.6,50.16,55.41,37.33,0,0,71.52,144.46,38.13,15.71,1.235,24.24,low wind,182.3
2024-10-07,Chennai,22.37,86.44,5.57,5.53,48.02,41.47,26.5,0,1,64.74,83.65,40.31,11.69,1.192,6.84,"rain, crop burning",150.37
2024-10-08,Chennai,18.0,72.25,2.05,2.99,45.33,53.92,55.29,0,0,73.8,138.01,51.71,13.19,0.995,23.59,normal urban conditions,217.01
2024-10-09,Bengaluru,26.98,67.71,4.58,2.95,82.43,81.67,43.66,0,0,76.36,117.97,41.5,21.59,1.632,30.91,"heavy traffic, industrial emissions",210.9
2024-10-10,Hyderabad,21.91,53.06,3.34,0.69,27.77,32.31,63.81,0,1,80.89,85.63,24.07,6.46,0.778,22.29,crop burning,161.16
2024-10-11,Hyderabad,22.64,65.94,2.7,6.11,59.75,37.6,27.76,0,0,49.9,74.07,43.57,18.05,1.299,28.77,rain,191.35
2024-10-12,Chennai,15.68,75.92,3.15,1.21,50.17,40.7,52.22,1,0,74.56,120.39,38.41,13.91,1.225,25.7,festival fireworks,198.1
2024-10-13,Mumbai,18.03,66.65,1.64,0.78,31.23,44.61,97.39,0,0,68.77,125.49,39.46,13.12,0.834,23.6,"construction activity, low wind",167.52
2024-10-14,Mumbai,24.21,75.61,3.18,4.87,40.89,51.72,43.21,0,0,60.66,77.23,37.54,16.07,1.019,7.08,rain,165.64
2024-10-15,Chennai,21.36,89.97,1.9,1.08,59.07,69.25,51.73,0,0,74.45,117.61,45.84,16.3,1.604,10.89,low wind,173.62
2024-10-16,Mumbai,14.76,62.0,2.73,0.83,40.17,60.31,14.78,0,0,37.21,99.5,32.93,16.11,1.05,30.49,normal urban conditions,176.71
2024-10-17,Mumbai,23.61,55.05,4.31,3.86,58.15,53.1,30.94,0,1,75.0,132.94,35.41,12.1,1.32,24.96,"rain, crop burning",190.59
2024-10-18,Hyderabad,18.87,59.81,3.51,0.33,81.67,56.99,57.19,0,1,87.18,119.82,48.77,17.24,1.536,21.81,"heavy traffic, crop burning",235.58
2024-10-19,Mumbai,24.73,80.55,1.42,3.03,56.73,63.23,41.4,0,1,82.97,130.09,44.11,16.88,1.348,16.12,"rain, low wind, crop burning",209.61
2024-10-20,Chennai,20.24,78.06,4.22,1.94,30.74,21.73,60.29,0,0,53.82,121.9,28.26,11.04,0.68,15.3,normal urban conditions,121.38
2024-10-21,Chennai,21.11,65.66,3.19,3.56,40.45,71.29,56.5,0,0,69.14,128.98,39.86,22.86,1.096,30.08,"industrial emissions, rain",221.15
2024-10-22,Mumbai,24.04,65.34,2.55,2.71,49.43,37.12,21.64,0,0,47.87,109.55,34.25,10.53,1.036,33.87,normal urban conditions,175.38
2024-10-23,Hyderabad,17.81,61.17,4.1,2.14,48.36,44.02,68.31,1,0,33.46,90.33,31.21,13.66,1.051,26.03,festival fireworks,168.21
2024-10-24,Chennai,17.52,78.44,3.0,1.08,56.43,58.13,23.15,0,0,68.43,107.4,40.25,11.35,1.252,22.09,normal urban conditions,172.9
2024-10-25,Bengaluru,19.91,64.06,1.8,1.73,59.0,50.64,32.7,0,0,74.15,119.43,42.0,16.75,1.304,25.65,low wind,202.19
2024-10-26,Mumbai,22.98,63.11,5.42,2.68,81.69,60.76,52.59,0,1,88.35,113.83,47.2,16.67,1.746,22.57,"heavy traffic, crop burning",208.27
2024-10-27,Hyderabad,16.51,76.33,3.18,7.47,53.94,54.55,79.34,0,1,85.22,148.46,46.63,15.78,1.177,9.49,"construction activity, rain, crop burning",214.08
2024-10-28,Bengaluru,15.5,69.07,3.1,3.22,35.56,46.79,27.92,0,0,43.94,63.76,42.36,14.01,0.878,8.3,rain,135.2
2024-10-29,Bengaluru,22.97,63.37,2.71,0.64,72.46,79.52,50.95,0,1,98.41,125.84,48.13,17.99,1.597,32.23,"industrial emissions, crop burning",295.78
2024-10-30,Delhi,18.69,68.82,4.62,4.47,74.21,64.75,51.12,0,0,51.6,99.18,57.32,24.85,1.461,19.79,rain,254.57
2024-10-31,Mumbai,19.32,76.23,2.57,0.59,57.72,57.44,61.15,0,1,87.78,136.63,49.5,16.3,1.156,22.82,crop burning,237.05
2024-11-01,Chennai,12.37,89.61,1.35,0.0,51.13,64.47,71.68,0,0,89.08,142.25,46.79,18.2,1.335,15.52,"construction activity, low wind",211.49
2024-11-02,Mumbai,15.9,76.52,2.39,0.0,65.03,39.3,39.92,0,0,73.79,141.93,53.87,9.87,1.273,19.39,normal urban conditions,217.94
2024-11-03,Mumbai,17.92,77.29,4.79,0.0,51.69,91.15,68.24,0,0,79.93,124.54,46.1,24.24,1.431,20.99,industrial emissions,232.84
2024-11-04,Mumbai,20.73,65.29,4.2,0.0,22.18,32.42,74.61,0,0,31.11,74.36,27.29,11.82,0.557,26.45,construction activity,117.84
2024-11-05,Delhi,15.62,63.79,2.89,0.0,64.09,54.04,83.68,0,1,82.44,124.26,47.43,16.98,1.296,13.57,"construction activity, crop burning",226.46
2024-11-06,Delhi,22.91,72.3,4.85,0.0,69.35,46.84,58.04,0,0,60.48,101.57,45.2,17.2,1.25,30.2,normal urban conditions,241.07
2024-11-07,Mumbai,15.88,72.39,4.1,0.0,78.13,46.16,51.15,0,1,80.46,130.84,51.76,14.07,1.463,12.88,"heavy traffic, crop burning",211.02
2024-11-08,Chennai,15.89,56.45,2.88,0.0,43.38,43.82,38.51,0,0,57.75,83.73,37.07,11.98,1.044,21.64,normal urban conditions,154.77
2024-11-09,Delhi,22.55,62.73,3.0,0.0,58.69,38.11,18.82,0,1,64.03,102.12,44.12,6.11,1.194,14.59,crop burning,193.7
2024-11-10,Mumbai,18.57,67.97,3.6,0.0,59.04,73.39,42.44,1,0,90.68,157.31,43.78,17.58,1.345,18.89,"industrial emissions, festival fireworks",204.31
2024-11-11,Delhi,16.28,65.3,2.2,0.0,56.44,30.32,50.25,0,1,77.4,122.32,36.04,9.8,1.041,14.5,crop burning,177.41
2024-11-12,Hyderabad,17.47,84.39,3.21,0.0,56.91,69.7,45.81,0,1,109.16,123.41,42.67,14.72,1.336,17.65,crop burning,201.97
2024-11-13,Mumbai,22.0,71.2,3.57,0.0,55.67,63.67,59.95,0,0,75.36,112.59,42.41,21.55,1.329,26.7,normal urban conditions,211.92
2024-11-14,Bengaluru,22.34,79.9,1.18,0.0,58.46,45.14,18.92,0,0,61.07,62.88,50.91,17.17,1.176,21.23,low wind,197.74
2024-11-15,Hyderabad,15.49,73.59,2.97,0.0,66.92,61.59,44.36,0,0,95.75,131.08,46.41,11.36,1.348,31.41,normal urban conditions,261.65
2024-11-16,Bengaluru,17.81,70.15,2.84,0.0,74.6,49.16,87.9,0,1,107.25,175.64,53.69,15.33,1.369,24.95,"construction activity, crop burning",244.78
2024-11-17,Bengaluru,18.21,59.69,4.43,0.0,42.97,32.18,67.91,0,1,72.52,96.18,34.04,9.7,0.906,19.25,crop burning,144.32
2024-11-18,Hyderabad,14.98,71.43,0.99,0.0,52.31,32.37,60.32,0,0,73.51,91.17,37.52,13.28,1.036,17.06,low wind,181.09
2024-11-19,Chennai,17.77,69.49,2.74,0.0,48.31,63.8,55.81,0,1,94.89,121.11,50.68,14.81,1.125,22.08,crop burning,225.98
2024-11-20,Hyderabad,17.95,55.56,2.62,0.0,46.02,62.86,40.69,0,1,89.43,143.54,46.33,15.44,1.144,26.14,crop burning,239.35
2024-11-21,Chennai,21.36,61.45,4.35,0.0,29.22,56.36,12.92,0,1,51.4,125.78,32.16,18.91,1.038,13.73,crop burning,173.27
2024-11-22,Chennai,21.56,63.48,3.15,0.0,55.46,44.95,57.14,0,0,63.19,117.32,40.8,16.65,1.162,26.7,normal urban conditions,198.39
2024-11-23,Hyderabad,16.95,74.07,5.36,0.0,62.74,48.57,5.0,0,0,48.75,69.01,42.69,19.3,1.195,9.98,normal urban conditions,177.26
2024-11-24,Bengaluru,17.3,74.31,3.99,0.0,52.59,46.14,41.49,0,1,83.72,122.36,30.24,13.73,0.977,22.37,crop burning,182.44
